,word1,word2,tag,BTag,label
6843,asmaw,paramaH,Bs6,B,B
6844,mqga,anwikam,T6,T,T
6845,mahA,ASrayaM,Bs6,B,B
6846,na,sUcayiwvA,Tn,T,T
6847,kati,nibaxXAni,Bs6,B,B
6848,prApwa,avasaraH,Bs6,B,B
6849,vyAxiwa,AsyaH,Bs6,B,B
6850,awi,GAwam,Tp,T,T
6851,mahaw,balena,Bs6,B,B
6852,xur,aXiRTiwAw,Tp,T,T
6853,a,wiWayaH,Bsmn,B,B
6854,anila,aSanAH,Bs6,B,B
6855,suKyAwa,nAmA,Bs6,B,B
6856,pUrva,jaM,T7,T,T
6857,Kadga,SArfgakam,Ds,D,D
6858,paFcan,afgulam,Km,K,T
6859,arWa,kArSyam,T6,T,T
6860,SIwala,peyam,K1,K,T
6861,yaWA,vqwwaM,A1,A,A
6862,mAna,XmAwaH,T3,T,T
6863,viMSawi,saMKyAkAnAm,K1,K,T
6864,pavana,upameyaH,Bs6,B,B
6865,vikqwa,AnanAH,Bs6,B,B
6866,su,sahAyasya,Bs6,B,B
6867,BUmi,AxInAM,Bs6,B,B
6868,jiwa,inxriyaH,Bs3,B,B
6869,viRNu,AxeH,Bs6,B,B
6870,hasaw,muKaH,Bs6,B,B
6871,sa,SriyaH,BvS,B,B
6872,BAgya,SAlI,Bs6,B,B
6873,vicAra,saMmUDaH,T5,T,T
6874,nirvApiwa,xIpaH,Bs7,B,B
6875,na,kAraNIyaH,Tn,T,T
6876,vi,XarmANaM,Bs6,B,B
6877,nArafgaka,PalAnAm,K7,K,T
6878,niwya,uxyukwaH,T3,T,T
6879,sa,BUmiH,BvS,B,B
6880,aXikAra,pUrNAm,T3,T,T
6881,cawur,BujaH,Bvsp,B,B
6882,saMpra,sakwAH,Tp,T,T
6883,waWA,viXaH,Bs6,B,B
6884,caliwa,smqwiH,Bs6,B,B
6885,para,wanwri,T6,T,T
6886,inxriya,gocarAH,T6,T,T
6887,nis,sawwvaH,Bvp,B,B
6888,janman,anXa,T5,T,T
6889,swabXakarNa,nAmA,Bs6,B,B
6890,A,bAlyAw,A1,A,A
6891,ajA,pAlakEH,T6,T,T
6892,niR,prawivacanam,Bs5,B,B
6893,kalka,AcCAxiwe,T3,T,T
6894,ganwu,kAmAm,Bv,B,B
6895,saha,annAH,Bvs,B,B
6896,AhAra,mUlAByAM,Bs6,B,B
6897,nIla,nivasanA,Bs6,B,B
6898,anya,xiSi,K1,K,T
6899,hqxaya,gaweH,T2,T,T
6900,hIna,koSaH,Bs6,B,B
6901,bOxXa,BikRum,K1,K,T
6902,sa,leKanI,T3,T,T
6903,xroNa,sAgare,K6,K,T
6904,mahaw,kAyam,Bs6,B,B
6905,cAra,cakRuRA,K1,K,T
6906,jiwa,inxriya,Bs3,B,B
6907,pra,Xvaswe,Tp,T,T
6908,garBiNI,sahaXarmiNA,K1,K,T
6909,pApa,AcAreNa,T6,T,T
6910,vi,karNaH,Bs6,B,B
6911,jAwa,SraxXayA,Bs6,B,B
6912,su,vihiwO,Tp,T,T
6913,prajvaliwa,newraH,Bs6,B,B
6914,buxXi,vivekam,Ds,D,D
6915,mahaw,bAho,Bs6,B,B
6916,siMha,vikramaH,Bs6,B,B
6917,kuSala,upapannAH,T3,T,T
6918,vimUDa,AwmA,Bs6,B,B
6919,anwa,walAw,K1,K,T
6920,xuRta,amAwyena,Bs6,B,B
6921,nava,yugasya,K1,K,T
6922,xvAwriMSaw,haswakam,Km,K,T
6923,praSAnwa,cewAH,Bs6,B,B
6924,mahA,qRINAm,K1,K,T
6925,xaSa,lalanA,K1,K,T
6926,xvi,jAwInAM,Bs6,B,B
6927,na,sawkqwam,Tn,T,T
6928,na,SlIlawAyA,Tn,T,T
6929,vi,ninxakaH,K1,K,T
6930,pAFca,BOwikam,Tds,T,T
6931,prawi,varRam,A1,A,A
6932,na,sAmayikaH,Tn,T,T
6933,cawur,xaMRtraH,Bvsp,B,B
6934,nyAya,priyaH,Bs6,B,B
6935,awi,wejaH,Tp,T,T
6936,viwwa,vimUDA,T3,T,T
6937,kArya,vyApqwa,T7,T,T
6938,sa,afgAn,Bvs,B,B
6939,saMyawa,vrawO,Bs6,B,B
6940,cUrNa,cUrNam,T6,T,T
6941,yaWA,SAswraM,A1,A,A
6942,awi,kramaNam,Tp,T,T
6943,saha,yajFAH,Bs6,B,B
6944,saGana,vanam,K1,K,T
6945,na,cinwyaH,Tn,T,T
6946,saMsakwa,manasaH,Bs6,B,B
6947,mohanapura,AKyam,Bs6,B,B
6948,yaw,mUlaH,Bs6,B,B
6949,gqha,Agawe,T7,T,T
6950,buxXi,yogam,T3,T,T
6951,uxyawa,kArmukAn,Bs3,B,B
6952,sa,SokaH,BvS,B,B
6953,uwwama,ojAH,Bs6,B,B
6954,Arxra,pANiH,Bv,B,B
6955,cariwa,vrawaH,Bs3,B,B
6956,parivrAjaka,rUpeNa,Bs6,B,B
6957,aBi,jFAwam,Tp,T,T
6958,su,puwram,Tp,T,T
6959,waWA,viXeRu,Bs6,B,B
6960,nis,kriyANAM,Bsmg,B,B
6961,varXiwa,praBA,Bs6,B,B
6962,visPAriwa,IkRaNaH,Bs6,B,B
6963,cAwuH,mAsyAni,Bvsp,B,B
6964,sa,nirvexam,BvS,B,B
6965,hewu,vyaFjanEH,T6,T,T
6966,sarvawo,muKam,Bs6,B,B
6967,pra,jvalan,Tp,T,T
6968,pATaka,nAmnI,Bs6,B,B
6969,wulya,rUpam,K1,K,T
6970,na,SeRawaH,Tn,T,T
6971,su,wapwam,Tg,T,T
6972,pqWak,viXam,Bs6,B,B
6973,vi,jayaM,Tp,T,T
6974,sarva,avasWaM,K1,K,T
6975,ekaxeSa,kriyaH,Bs6,B,B
6976,kqwwa,xehAH,Bs6,B,B
6977,sa,laliwam,BvS,B,B
6978,XAnya,Axi,Bs6,B,B
6979,jFAna,asinA,K1,K,T
6980,vikAra,AwmA,Bs6,B,B
6981,mokRa,upAyaM,T6,T,T
6982,na,kAlinAm,Tn,T,T
6983,sixZXa,saMKyAM,Bs6,B,B
6984,vyUDa,uraskAH,Bs6,B,B
6985,aruNa,ABaM,BvU,B,B
6986,viRama,AgawEH,T7,T,T
6987,sa,pattena,BvS,B,B
6988,a,mUrwawvam,Tn,T,T
6989,maXura,pralApAH,Bs6,B,B
6990,saMkata,graswA,T3,T,T
6991,viSiRta,buxXIn,Bs6,B,B
6992,vigawa,XEryam,Bs5,B,B
6993,kAla,anwariwam,T3,T,T
6994,vi,jFAnaM,K1,K,T
6995,rakwa,vAsAH,Bs6,B,B
6996,pari,jFAnaM,Tp,T,T
6997,sa,lakRaNam,BvS,B,B
6998,vasA,sAwmyAH,Bs6,B,B
6999,awi,kqSaH,Tp,T,T
7000,manuRya,apasaxAH,K1,K,T
7001,sva,arWAya,T4,T,T
7002,xur,XarRa,Bs6,B,B
7003,puRpa,BaraNEH,T6,T,T
7004,na,niyawaM,Tn,T,T
7005,anumAna,gamyAnAM,T3,T,T
7006,puruRa,pramANaM,Bs6,B,B
7007,gqhIwa,aswraH,Bs3,B,B
7008,XAraNA,yukwaH,T3,T,T
7009,wyakwa,XarmANaH,Bs3,B,B
7010,vArwA,mUlaH,Bs6,B,B
7011,mAyA,yuxZXena,T3,T,T
7012,jAwa,viSvAsaH,Bs6,B,B
7013,aswra,prayogam,T6,T,T
7014,laGu,SiSuH,K1,K,T
7015,AsvAxyawA,viSeRam,K7,K,T
7016,Xarma,XvajAnAM,Bs6,B,B
7017,yukwa,AcAraM,Bs6,B,B
7018,xAnava,aXipaH,T6,T,T
7019,nAnA,gAlikAH,K1,K,T
7020,vARpa,pqRaw,T3,T,T
7021,SraxXA,pUrvakam,Bs7,B,B
7022,rAjanIwi,kAryANi,T6,T,T
7023,lohiwa,grIvaH,Bs6,B,B
7024,sanXi,CexaH,T7,T,T
7025,mArxava,upewe,T3,T,T
7026,eka,niScayam,Bs6,B,B
7027,cawurviXa,vikalpAH,K1,K,T
7028,an,aGa!,Bs7,B,B
7029,wri,aheNa,K1,K,T
7030,vAyu,Axi,Bs6,B,B
7031,aBisaMXi,pUrvakaM,Bs6,B,B
7032,kupiwa,akupiwasya,K3,K,T
7033,AmAwisAra,rogeNa,K7,K,T
7034,eka,veNIm,K1,K,T
7035,awi,sOkRmyAw,Tp,T,T
7036,su,maXura,Tp,T,T
7037,koTa,asramaNdalam,Ds,D,D
7038,kqwa,prawijFA,Bs3,B,B
7039,nixrA,magnO,T7,T,T
7040,paxma,Axi,Bs6,B,B
7041,kqwa,SramaH,Bs3,B,B
7042,buxXi,pUrveNa,Bs6,B,B
7043,gawa,xine,K1,K,T
7044,jAwa,mUlaH,Bs6,B,B
7045,wrewA,AxiRu,Bs6,B,B
7046,vi,smqwam,Tp,T,T
7047,xAru,parvawakaH,K1,K,T
7048,SuxXAnwa,nAmni,Bs6,B,B
7049,sapwa,[aXika]xaSaM,Km,K,T
7050,parikliRta,manAH,Bs6,B,B
7051,Ananxa,AplAviwa,T3,T,T
7052,sam,amAnayaw,Tp,T,T
7053,a,Xanasya,Bsmn,B,B
7054,xvi,jAwe,Bs3,B,B
7055,sva,Xarme,T6,T,T
7056,su,SAsiwA,Tp,T,T
7057,sa,nirNayAH,BvS,B,B
7058,miwra,amiwraM,DiV,D,D
7059,SraxXA,aSraxXe,DiV,D,D
7060,xUra,praxeSe,K1,K,T
7061,lIDa,KAxiwAw,Ds,D,D
7062,Bagna,manoraWAyAH,K1,K,T
7063,pArSva,upagrahaNe,T6,T,T
7064,na,priyam,Tn,T,T
7065,saM,viBAgI,Bs6,B,B
7066,wIkRNa,wuNdaM,Bs6,B,B
7067,xaNda,saMjFA,Bs6,B,B
7068,sa,ceRtam,Bvs,B,B
7069,ucCvAsa,paramAH,Bs6,B,B
7070,evaM,viXAnAm,Bs5,B,B
7071,sa,viwarkam,BvS,B,B
7072,gupwa,rARtraH,Bs6,B,B
7073,miSra,mahoxayaH,K2,K,T
7074,aByuwWAna,aBivAxAByAM,Ds,D,D
7075,Bagavaw,icCA,T6,T,T
7076,SArfga,aBiXAnA,Bs6,B,B
7077,AkrAnwa,cewasam,Bs6,B,B
7078,jvara,SCarxiH,Ds,D,D
7079,SiRya,vAwsalyam,T6,T,T
7080,xvAxaSa,BujaM,Bs6,B,B
7081,aBi,vyanakwi,Tp,T,T
7082,kIxqk,viXam,K1,K,T
7083,Xarma,upasaMhiwam,T3,T,T
7084,Bagna,ASaH,Bs6,B,B
7085,PatkAra,anwAm,Bs6,B,B
7086,na,upamA,Bsmn,B,B
7087,na,upakAriNe,Tn,T,T
7088,eka,rasam,K1,K,T
7089,waWA,viXABiH,Bs5,B,B
7090,xigXa,afgaH,Bs6,B,B
7091,pariSafkiwa,muKyasya,Bs6,B,B
7092,sa,BAgyam,BvS,B,B
7093,kalpa,xqRtena,T7,T,T
7094,an,amAwyena,Bsmn,B,B
7095,uwpaWa,pravqwwaH,T7,T,T
7096,yajFa,rUpaH,Bs6,B,B
7097,yaWA,XarmaM,A1,A,A
7098,bqhaspawi,samaH,T3,T,T
7099,Xarma,sewum,K1,K,T
7100,na,paTiwaH,Tn,T,T
7101,xvi,wrAH,Bss,B,B
7102,pArvaNa,SrAxXam,T4,T,T
7103,pra,hqRtaH,Tp,T,T
7104,mqga,nayanayoH,Bs6,B,B
7105,rasa,AwmakaH,Bs6,B,B
7106,vixyA,Alaye,Tp,T,T
7107,vErAgya,ESvaryam,Ds,D,D
7108,sOmya,agrA,Bs6,B,B
7109,xur,xEvena,Bvp,B,B
7110,kRawaja,aSanAH,Bs6,B,B
7111,ayo,muKEH,Bs6,B,B
7112,meKala,anwe,Bs6,B,B
7113,loka,viSruwam,T6,T,T
7114,parama,arciwe,K1,K,T
7115,waw,anusAram,T6,T,T
7116,yaWA,suKam,A1,A,A
7117,rasAyana,vEjFAnikAH,T6,T,T
7118,pra,hqRte,Tp,T,T
7119,jvalana,praBAH,Bs6,B,B
7120,saMcikA,Axi,Bs6,B,B
7121,anwima,saMskArasya,K1,K,T
7122,pra,kAmam,Tp,T,T
7123,kAFcana,afgena,Bs6,B,B
7124,sa,pawnIkasya,BvS,B,B
7125,aBi,XAsyawi,A1,A,A
7126,vacana,aXikAH,T7,T,T
7127,pUrva,ukwena,T7,T,T
7128,mahiRa,AxInAm,Bs6,B,B
7129,na,pAwravarRI,Tn,T,T
7130,SApa,pariwraswA,T5,T,T
7131,pracaNda,kotaraH,K1,K,T
7132,avyakwa,rasAH,Bs6,B,B
7133,sahasra,akReNa,Bs6,B,B
7134,cOrya,GatanAm,T6,T,T
7135,saha,uxarAya,Bs6,B,B
7136,a,xAnaM,Tn,T,T
7137,kqwa,aBiRekaH,Bs4,B,B
7138,a,XanEH,Bsmn,B,B
7139,krOFca,xvIpena,K1,K,T
7140,kroXa,miSriwena,T3,T,T
7141,na,jFAnaM,Tn,T,T
7142,na,mUrwo,Tn,T,T
7143,kqwa,saMjFam,Bs3,B,B
7144,granWi,niRkAsiwasya,T7,T,T
7145,sunxara,akRarEH,K1,K,T
7146,uxgawa,prANA,Bs5,B,B
7147,sAyam,kAlAw,T1,T,T
7148,bala,kqwA,T3,T,T
7149,rARtra,nivAsinaH,T7,T,T
7150,acala,upamam,Bs6,B,B
7151,pUrva,kRiwije,Tm,T,T
7152,kqRNa,afgaH,Bs6,B,B
7153,nir,vyAja,Bvp,B,B
7154,sa,arWAH,BvS,B,B
7155,yaWA,agni,A1,A,A
7156,rARtra,anwareByaH,Tm,T,T
7157,upacAra,pariBraRtaH,T5,T,T
7158,sWUla,sPik,Bs6,B,B
7159,maXura,vipAkaM,Bs6,B,B
7160,sama,xarSanaH,Bs6,B,B
7161,yaWA,kramam,A1,A,A
7162,naraka,AxyAH,Bs6,B,B
7163,waskara,Bayam,T5,T,T
7164,xAruNa,sparSaH,Bs6,B,B
7165,kqcCra,mUwrAH,Bs6,B,B
7166,evam,AcAraH,Bs6,B,B
7167,a,buXaH,Tn,T,T
7168,Bukwavax,jane,Bs7,B,B
7169,hqwa,svaM,Bs6,B,B
7170,na,vaXyAH,Tn,T,T
7171,manWara,AxayaH,Bs6,B,B
7172,nAman,saMyukwEH,T3,T,T
7173,rUDa,BAvaH,K1,K,T
7174,parivAra,AxO,Bs6,B,B
7175,Awma,sAkRikam,Bs6,B,B
7176,hqxaya,parivarwanAya,T6,T,T
7177,aSokA,AKye,Bs6,B,B
7178,viRaya,anwe,T6,T,T
7179,viRama,svasWavqwwAnAm,Bs6,B,B
7180,vaNik,XarmA,Bs6,B,B
7181,yukwa,AwmA,Bs6,B,B
7182,A,jIvanaM,A1,A,A
7183,prawiRTA,Axi,Bs6,B,B
7184,karwiwa,pakRaH,Bs6,B,B
7185,waw,sAmanwEH,T6,T,T
7186,BUmi,gahvareRu,T6,T,T
7187,prabuxXa,saMjFaM,Bs6,B,B
7188,naRta,canxrAyAM,Bs7,B,B
7189,jFAna,yajFAH,Bs6,B,B
7190,SAswra,xasyavaH,Bs6,B,B
7191,rAjIva,locanaH,BsU,B,B
7192,Rat,afginI,Bs6,B,B
7193,nir,xvanxvaH,Bs6,B,B
7194,kAla,akAlO,DiV,D,D
7195,kAla,coxiwAH,T3,T,T
7196,niH,namaskArAH,Bs5,B,B
7197,cIna,aMSukena,T6,T,T
7198,xaXimuKa,AxIn,Bs6,B,B
7199,karNan,arjunayoHn,Di,D,D
7200,iRu,aswram,Di,D,D
7201,prAcya,uxIcyAH,Di,D,D
7202,BIRman,xroNOn,Di,D,D
7203,karNan,xuryoXanOn,Di,D,D
7204,sneha,kAraNEH,Di,D,D
7205,xuHKa,SokAByAM,Di,D,D
7206,kAma,manyuByAM,Di,D,D
7207,gIwa,vAxiwam,Di,D,D
7208,janma,maraNe,Di,D,D
7209,Xarma,arWO,Di,D,D
7210,xeva,asuraM,Di,D,D
7211,ucca,avacAH,Di,D,D
7212,mqga,pakRiNAm,Di,D,D
7213,vqkRa,vIruXAm,Di,D,D
7214,spqhA,pASAn,Di,D,D
7215,xeva,qRIn,Di,D,D
7216,kroXa,harRO,Di,D,D
7217,rAjasUyan,aSvameXeRun,Di,D,D
7218,brahma,mqwyU,Di,D,D
7219,nigraha,anugrahO,Di,D,D
7220,xroNan,karNAByAmn,Di,D,D
7221,SArIra,mAnase,Di,D,D
7222,xroNan,BIRmAByAMn,Di,D,D
7223,yoga,kRemO,Di,D,D
7224,Soka,xuHKAByAM,Di,D,D
7225,xevawA,awiWiBiH,Di,D,D
7226,kAma,xveRO,Di,D,D
7227,sarvameXan,aSvameXAByAMn,Di,D,D
7228,kAma,kroXO,Di,D,D
7229,Kaga,pannagAH,Di,D,D
7230,mqga,xvipAH,Di,D,D
7231,praBava,apyayO,Di,D,D
7232,jarA,mqwyU,Di,D,D
7233,canxra,AxiwyO,Di,D,D
7234,gIwa,vAxyEH,Di,D,D
7235,jarA,anwakO,Di,D,D
7236,makara,kacCapAn,Di,D,D
7237,Sawa,sahasrANAM,Di,D,D
7238,vana,nirJare,Di,D,D
7239,SuBa,pApayoH,Di,D,D
7240,saMbanXi,suhqxaH,Di,D,D
7241,mAwA,piwarO,Di,D,D
7242,Soka,harRO,Di,D,D
7243,xvA,wriMSaw,Di,D,D
7244,jFAna,jFeyeRu,Di,D,D
7245,BImasenan,arjunOn,Di,D,D
7246,BImasenan,arjunO,Di,D,D
7247,kAFcana,OxumbarAH,Di,D,D
7248,maXu,sarpiRI,Di,D,D
7249,pOra,jAnapaxAn,Di,D,D
7250,Bakwa,vewanayoH,Di,D,D
7251,pOra,jAnapaxAnAM,Di,D,D
7252,XqRtaxyumnan,aBimanyuByAMn,Di,D,D
7253,Sayana,AsanEH,Di,D,D
7254,buxXi,inxriyANi,Di,D,D
7255,sarga,pralayayoH,Di,D,D
7256,uru,uxaraM,Di,D,D
7257,praBava,apyaya,Di,D,D
7258,yaxu,kOravAH,Di,D,D
7259,carA,acarAn,Di,D,D
7260,iwihAsa,purANaM,Di,D,D
7261,kRuw,pipAse,Di,D,D
7262,mqga,pakRiNaH,Di,D,D
7263,BIman,arjunO,Di,D,D
7264,vexa,pravAxAH,Di,D,D
7265,vAk,manasI,Di,D,D
7266,saMbanXi,bAnXavAn,Di,D,D
7267,upamya,upaxeSawaH,Di,D,D
7268,snAna,anulepanam,Di,D,D
7269,kArya,akAryaM,Di,D,D
7270,kUta,kapataM,Di,D,D
7271,kqwa,akqwe,Di,D,D
7272,pANdava,yAxavAH,Di,D,D
7273,vAcya,avAcyaM,Di,D,D
7274,loBa,mohAxiBiH,Di,D,D
7275,sixXya,sixXyoH,Di,D,D
7276,jafgama,ajafgamAH,Di,D,D
7277,anujIvi,svajAwiByaH,Di,D,D
7278,iwihAsa,upavexAH,Di,D,D
7279,sawya,asawye,Di,D,D
7280,sUwa,mAgaXO,Di,D,D
7281,nara,xevAnAM,Di,D,D
7282,nara,xevAH,Di,D,D
7283,vqxXa,xurbalO,Di,D,D
7284,svAhAkAra,namaskArO,Di,D,D
7285,SraxXA,paviwraM,Di,D,D
7286,AraNyaka,SAswrANi,Di,D,D
7287,sawya,ArjavaM,Di,D,D
7288,puwra,xArANAM,Di,D,D
7289,kqRi,vaNikwvena,Di,D,D
7290,Sabara,barbarAH,Di,D,D
7291,AnXra,maxrakAH,Di,D,D
7292,mAwA,piwroH,Di,D,D
7293,bAla,vqxXeRu,Di,D,D
7294,cara,acarANAM,Di,D,D
7295,puwra,napwqNAm,Di,D,D
7296,Xana,XArABiH,Di,D,D
7297,nagara,upavane,Di,D,D
7298,pura,uxyAneRu,Di,D,D
7299,bala,vIryAByAM,Di,D,D
7300,kadafga,xvArakANi,Di,D,D
7301,kuSI,lavAn,Di,D,D
7302,Awma,amAwyaH,Di,D,D
7303,xeva,manuRyANAM,Di,D,D
7304,Xana,XAnyena,Di,D,D
7305,yoga,kRemaH,Di,D,D
7306,brahma,kRawrasya,Di,D,D
7307,brahma,kRawraM,Di,D,D
7308,vAwa,uwpAwEH,Di,D,D
7309,puNya,pApEH,Di,D,D
7310,sAXu,asAXUn,Di,D,D
7311,mAnuRa,xEvawe,Di,D,D
7312,go,brAhmaNAH,Di,D,D
7313,pOra,jAnapaxeRu,Di,D,D
7314,Xarma,aXarmO,Di,D,D
7315,xeSa,kAlaH,Di,D,D
7316,arWa,XarmayoH,Di,D,D
7317,buxXi,kRAnwiByAM,Di,D,D
7318,piwq,pEwAmahaH,Di,D,D
7319,xveRya,pApakaH,Di,D,D
7320,maxa,kroXO,Di,D,D
7321,kubja,kqSAH,Di,D,D
7322,vaXa,banXanEH,Di,D,D
7323,saMXi,vigrahakaH,Di,D,D
7324,BANdAgAra,AyuXAgAraM,Di,D,D
7325,pOra,jAnapaxaM,Di,D,D
7326,sawkAra,saMskArAn,Di,D,D
7327,Rgo,grAmawaH,Di,D,D
7328,SIla,xoRAn,Di,D,D
7329,aSvawara,garxaBAH,Di,D,D
7330,aBaya,xakRiNEH,Di,D,D
7331,kARTa,loRtEH,Di,D,D
7332,SleRma,piwwAni,Di,D,D
7333,anna,pAnena,Di,D,D
7334,Siwa,pIwAni,Di,D,D
7335,vewra,veNuBiH,Di,D,D
7336,xeSa,kAlO,Di,D,D
7337,yavana,kAmbojAH,Di,D,D
7338,rAja,amAwyEH,Di,D,D
7339,buxXi,pOruREH,Di,D,D
7340,puwra,pOwraM,Di,D,D
7341,loBa,amarRO,Di,D,D
7342,kroXa,loBAw,Di,D,D
7343,rUpa,xravyeNa,Di,D,D
7344,Sruwi,Xarma,Di,D,D
7345,xeva,manuRyeByaH,Di,D,D
7346,jafGA,jaGanyAni,Di,D,D
7347,patu,prajFaH,Di,D,D
7348,siMha,vyAGrAH,Di,D,D
7349,Kadga,BallUkAH,Di,D,D
7350,Aya,vyayO,Di,D,D
7351,Xarma,kAmayoH,Di,D,D
7352,kRaya,uxayO,Di,D,D
7353,Xarma,kAmO,Di,D,D
7354,puwra,xAraM,Di,D,D
7355,nara,nArAyaNO,Di,D,D
7356,mAwA,piwqByAM,Di,D,D
7357,sawya,aXikArO,Di,D,D
7358,nakula,ulUkayoH,Di,D,D
7359,nakula,ulUkO,Di,D,D
7360,mArjAra,mURakO,Di,D,D
7361,ulUka,nakulO,Di,D,D
7362,saMbanXi,bAnXavAH,Di,D,D
7363,xaMjAyA,pawyoH,Di,D,D
7364,arWa,mAnAByAM,Di,D,D
7365,xeva,asurAH,Di,D,D
7366,suKa,xuHKe,Di,D,D
7367,Bava,aBavO,Di,D,D
7368,kAla,akAlO,Di,D,D
7369,prawyuwWAna,aBivAxAByAM,Di,D,D
7370,saMgraha,anugrahe,Di,D,D
7371,anubanXa,vaXO,Di,D,D
7372,Bexa,saMGAwayoH,Di,D,D
7373,wrewA,xvAparayoH,Di,D,D
7374,Uru,jAGanI,Di,D,D
7375,Svan,mqgO,Di,D,D
7376,upasWa,uxarayoH,Di,D,D
7377,Soka,mohO,Di,D,D
7378,sWAna,AsanAByAM,Di,D,D
7379,go,brAhmaNa,Di,D,D
7380,SiSna,vqRaNO,Di,D,D
7381,ahaH,rAwrAn,Di,D,D
7382,ganXarva,apsarasaH,Di,D,D
7383,maruw,aSvinaH,Di,D,D
7384,nAraxan,parvawOn,Di,D,D
7385,soma,vAyavyAH,Di,D,D
7386,xEwya,xAnavAH,Di,D,D
7387,sUkRma,sWUla,Di,D,D
7388,Xarma,arWayoH,Di,D,D
7389,arWa,kqwI,Di,D,D
7390,anya,anyena,Di,D,D
7391,wvak,pawrANAM,Di,D,D
7392,sWAvara,jafgamam,Di,D,D
7393,SOca,aSOcaM,Di,D,D
7394,agnIn,RomOn,Di,D,D
7395,canxran,arkOn,Di,D,D
7396,puRpa,Pale,Di,D,D
7397,Pala,puRpaM,Di,D,D
7398,puNya,apuNyEH,Di,D,D
7399,suKa,xuHKasya,Di,D,D
7400,agni,mAruwO,Di,D,D
7401,qRaBa,gAnXArO,Di,D,D
7402,prANa,apAneRu7,Di,D,D
7403,sparSa,rasO,Di,D,D
7404,SuBa,aSuBam,Di,D,D
7405,mAna,avamAnAByAm,Di,D,D
7406,sawya,anqwAw,Di,D,D
7407,sawya,anqwA,Di,D,D
7408,kAma,suKeRu,Di,D,D
7409,wanxra,Alasye,Di,D,D
7410,parivAxa,upaGAwO,Di,D,D
7411,sAyaM,prAwaH,Di,D,D
7412,anna,BakRyAn,Di,D,D
7413,suwa,swriyA,Di,D,D
7414,sparSa,ceRtAH,Di,D,D
7415,sawwva,kRewrajFayoH,Di,D,D
7416,maSakaH,uxumbarO,Di,D,D
7417,cala,acalam,Di,D,D
7418,rAja,SArxUla,Di,D,D
7419,prANa,apAnO,Di,D,D
7420,jyowiH,jvAlA,Di,D,D
7421,yoga,jApakayoH,Di,D,D
7422,para,avarANi,Di,D,D
7423,rajaH,wamaH,Di,D,D
7424,uxaya,aswamaye,Di,D,D
7425,guNa,buxZXayaH,Di,D,D
7426,para,avarAByAm,Di,D,D
7427,praBava,apyayam,Di,D,D
7428,BUwa,BaviRyawI,Di,D,D
7429,ahaH,rAwraM,Di,D,D
7430,sWAvara,jafgamAn,Di,D,D
7431,arvAvasu,parAvasU,Di,D,D
7432,miwrA,varuNayoH,Di,D,D
7433,xEwya,xAnavAn,Di,D,D
7434,ahaH,rAwriRu,Di,D,D
7435,surA,AsurAH,Di,D,D
7436,sura,asurAH,Di,D,D
7437,kRewra,kRewrajFayoH,Di,D,D
7438,kAma,kroXAxiBiH,Di,D,D
7439,rAjasa,wAmasEH,Di,D,D
7440,kAma,loBO,Di,D,D
7441,loBa,mohO,Di,D,D
7442,viRAxa,SokO,Di,D,D
7443,mAna,xarpO,Di,D,D
7444,guru,lAGavam,Di,D,D
7445,bala,abalaM,Di,D,D
7446,rajaH,wamoByAM,Di,D,D
7447,kroXa,loBO,Di,D,D
7448,mAna,xarpAw,Di,D,D
7449,SArIra,mAnasEH,Di,D,D
7450,rAjasa,wAmasAH,Di,D,D
7451,xeva,asurEH,Di,D,D
7452,vAk,manasA,Di,D,D
7453,vAk,mana,Di,D,D
7454,iRti,sawreNa,Di,D,D
7455,SIwa,uRNe,Di,D,D
7456,suKa,xuHKa,Di,D,D
7457,rasa,ganXayoH,Di,D,D
7458,Sruwi,samAXayaH,Di,D,D
7459,ninxA,praSaMsayoH,Di,D,D
7460,sAXu,asAXunaH,Di,D,D
7461,SuBa,aSuBAH,Di,D,D
7462,xeva,asure,Di,D,D
7463,BAvA,aBAvO,Di,D,D
7464,puwra,xArEH,Di,D,D
7465,riwWA,huwWO,Di,D,D
7466,vIra,wAmrO,Di,D,D
7467,lABA,lABO,Di,D,D
7468,suKaM,xuHKaM,Di,D,D
7469,para,avarO,Di,D,D
7470,xEweya,xAnavAn,Di,D,D
7471,Bqwya,janaM,Di,D,D
7472,xivA,rAwraM,Di,D,D
7473,bahumAna,avamAnayoH,Di,D,D
7474,narAH,amarAH,Di,D,D
7475,Bava,aBavasya,Di,D,D
7476,Agawa,Agamam,Di,D,D
7477,ninxA,praSaMse,Di,D,D
7478,hrAsa,vqxZXaH,Di,D,D
7479,Axi,anwaM,Di,D,D
7480,rAwraH,ahanI,Di,D,D
7481,ahaH,rAwre,Di,D,D
7482,mAnuRa,lOkike,Di,D,D
7483,rAwriH,ahanI,Di,D,D
7484,nAnA,vIryAH,Di,D,D
7485,hiMsrA,hiMsre,Di,D,D
7486,mqxu,krUre,Di,D,D
7487,xivA,niSam,Di,D,D
7488,qk,sAmAni,Di,D,D
7489,aha,rAwriRu,Di,D,D
7490,vyakwam,avyakwaM,Di,D,D
7491,viswAra,saMkRepO,Di,D,D
7492,SIwa,uRNA,Di,D,D
7493,canxra,xamayoH,Di,D,D
7494,mAsa,urmiNA,Di,D,D
7495,upapawwi,upalabXiByAM,Di,D,D
7496,qk,sAmasu,Di,D,D
